user_id,/features/mobile,/,/about,/features/web,/tutorial/intro,/tutorial/step-one,/signup,/features,/tutorial/step-two,/features/desktop,/tutorial/step-three,/pricing,/tutorial/step-four,/tutorial/end
4000,20,14,,,,,,13,,3,,,,
3909,,5,,,1,,9,,,7,,13,,
4026,,2,,,,,1,,,,,,,
3746,,15,,15,9,3,2,,17,,8,,12,4
3786,,7,,,5,3,13,,7,,4,,7,15
3933,,7,,,,,,,,,,,,
4072,17,18,,,20,15,15,,18,,7,,1,2
3877,1,1,,,,,2,,,,,2,,
3800,,15,,12,1,20,10,,19,,13,,7,16
3752,,20,,12,,,7,,,,,10,,
3942,,1,,,6,19,14,3,3,8,3,,20,15
4027,1,2,1,,,,2,,,,,,,
4142,,19,,4,18,4,2,,15,5,1,,15,8
3861,,2,,,10,,2,,,8,,5,,
3994,,19,,,9,7,16,,11,,19,11,,
3756,,3,,,19,9,17,,15,,,,,
3943,,3,19,10,13,14,14,,9,1,,,,
3903,,18,,,8,18,4,12,8,,6,,15,18
3923,16,2,,,,,,,,,,,,
3860,,15,,,,,3,,,,,,,
3983,,7,,2,3,11,2,,13,,13,,7,18
4069,,20,,,19,3,14,,8,,14,,,
3939,,8,,,,,,,,,,,,
3817,,19,,,3,16,11,,11,,17,16,6,7
4048,19,14,,,,,17,11,,,,,,
3808,,5,,,,,,,,,,,,
4056,,17,,,15,13,15,,,,,,,
3902,,2,,7,,,6,10,,8,,,,
4145,,15,,,,,,,,,,,,
3776,6,9,,,5,6,5,,15,7,15,,14,11
3799,,16,,,18,1,15,,16,18,18,,,
3749,,1,,,,,,,,,,,,
3944,10,14,,10,9,10,6,15,2,,9,,,
3924,,8,,,15,5,19,,9,,2,5,5,19
3990,,13,,6,4,5,4,,1,,12,,10,8
4068,18,2,,,16,3,13,2,19,,5,,,
3802,,6,,,,,,,,,,,,
4138,,16,,,,,,,,,,,,
3847,,8,,5,8,13,18,,10,3,4,,10,19
4032,17,6,,,14,,5,,,,,,,
3992,18,7,,20,,,,,,,,,,
3810,,14,,,7,,16,,,11,,16,,
3904,,19,,,12,16,15,,7,,6,,9,6
3842,,5,,,1,11,13,,20,,2,,2,17
4005,,17,,,,,,15,,,,,,
3769,,7,,,,,,,,,,,,
3830,7,15,,4,2,,2,,,12,,,,
3766,,2,,,,,1,,,,,2,,
3864,6,16,,17,,,,13,,,,,,
4288,8,17,,,8,18,13,14,12,,16,,18,7
4329,,1,5,,,,,,,,,,,
4205,,2,,2,,,1,,,,,,,
4296,1,1,,2,,,2,,,,,,,
4279,,15,,,7,4,1,,,12,,,,
4211,,19,,,,,1,,,5,,,,
4320,,5,,19,3,6,3,,4,,15,,9,15
4162,,14,,,,,,,,,,,,
4261,,1,,,,,9,17,,18,,13,,
4326,6,19,,,,,8,,,,,,,
4244,,4,,,3,3,10,,12,7,16,,14,4
4183,,1,,,,,,2,,2,,2,,
4319,18,19,,,20,19,9,10,5,13,19,4,,
4351,,17,,,,,,,,,,,,
4212,2,1,,,10,2,10,,13,,9,,4,10
4294,,15,,4,16,,12,5,,18,,11,,
4156,9,5,,2,10,7,18,,9,10,20,,6,3
4330,,7,,,15,5,14,,,,,,,
4164,20,18,,,,,10,20,,,,,,
4253,,11,,,10,3,3,,9,2,13,8,7,
4340,,2,,,,,2,,,,,,,
4308,,5,,1,8,20,5,,20,,1,,7,15
4290,,18,,,,,,,,,,,,
4175,14,8,,,,,,,,,,,,
4302,17,4,,,9,19,14,7,,,,,,
4283,,13,11,4,15,5,6,10,11,5,9,,15,14
4339,,12,,,8,12,5,14,15,,6,16,7,2
4221,,5,,11,19,14,14,,,13,,,,
4237,6,11,,,,,8,,,,,,,
4298,10,20,,17,,,17,,,16,,,,
4350,2,1,,,,,2,,,,,,,
4276,,2,,,,,,,,,,,,
4356,,6,,,16,8,20,,8,17,17,,,
4219,,3,,,,,10,,,,,,,
4332,,20,,2,18,7,12,,4,,3,,19,19
4168,,11,,,,,,,,,,,,
4150,2,2,,,,,,,,,,,,
4220,10,8,,,,,4,19,,,,,,
4182,,1,,1,17,13,6,,,13,,,,
4204,,12,,16,4,17,8,,,,,,,
4226,,17,,,18,1,12,,1,17,12,,8,4
4167,,5,,16,6,3,16,,16,,5,,4,19
4263,,5,,,,,18,,,1,,,,
4285,,5,,9,7,,12,,,,,,,
4179,2,1,,,,,1,,,,,,,
4230,,15,,,16,3,3,,1,,20,20,8,7
4257,,2,,,9,2,18,,15,,17,,12,10
4208,,8,,,,,12,,,,,17,,
4154,11,3,,,6,18,2,,13,,9,,9,3
4158,,12,,,9,4,12,,3,,,,,
4284,,7,,14,,,12,,,,,,,
4342,,18,,,,,12,,,,,,,
4153,,8,,,7,20,5,,13,15,9,,5,4
4311,19,9,,,,,,,,,,,,
4303,8,11,,,,,,,,14,,,,
4214,,6,,,,,,,,,,,,
4151,3,10,,,4,9,16,,10,,10,,20,11
4310,,8,,11,,,,,,,,,,
4173,1,6,,,10,8,7,,12,3,4,,9,7
4274,,4,,16,3,2,8,15,8,,11,10,11,8
4307,,15,,,2,4,8,,10,,,6,,
4190,,1,,,,,1,,,2,,1,,
4282,,6,4,,10,,6,4,,,,,,
4202,,11,,12,,,13,,,,,,,
4271,,7,,9,1,12,4,,3,,14,,13,13
4348,,1,,,,,,,,,,,,
4240,,19,,,5,4,16,,13,5,4,,17,6
4299,,12,,,,,,7,,,,,,
4349,20,15,,9,9,,2,,,2,,,,
4293,,17,,18,14,20,16,15,10,,13,,15,5
4236,18,19,,,1,5,19,,10,,1,,10,
4181,12,12,,20,18,9,14,,7,20,16,,15,15
4180,,13,,,,,,,,,,,,
4207,1,2,,2,,,2,,,2,,,,
4269,,8,,,7,11,14,,13,,12,,5,9
4357,,1,11,,13,11,19,,4,,20,,9,
4223,,14,,8,,,,,,,,,,
4232,,20,,,19,19,13,,20,,10,,14,7
4238,,2,,,,,1,,,,,,,
4281,,12,,,2,14,13,12,9,,13,,13,16
4258,,12,15,8,9,5,3,,18,,10,,18,12
4267,9,2,,8,17,10,17,10,,,,,,
4277,3,14,,,20,19,7,,15,,18,,13,14
4235,,1,,,,,1,,,,,,,
4201,,11,,,14,,19,,,,,,,
4243,3,8,,,16,14,6,,7,,,15,,
4286,,4,,16,7,6,5,,1,,15,,14,19
4300,,16,,,,,,,,,,,,
4291,,12,,,17,15,20,,18,7,15,,7,19
4304,,14,,,7,7,5,9,6,,,,,
4155,,6,,10,3,10,4,,16,8,11,,9,15
4270,,20,,5,,,10,,,11,,,,
4335,18,9,,,,,6,,,15,,3,,
4152,,6,1,,8,5,20,,20,1,20,,,
4195,8,4,,1,10,3,19,,18,,,,,
4341,1,2,,,,,1,,,,,2,,
4171,10,10,,12,,,7,,,14,,,,
4323,13,16,,9,7,6,15,,,,,,,
4333,20,3,19,,3,11,15,,17,,17,,13,
4222,,1,,2,,,2,,,1,,,,
4266,13,1,,1,,,,,,,,,,
4260,,19,,17,,,,,,8,,,,
4322,16,9,,,3,4,11,,17,,,,,
4336,,11,,16,15,3,15,,6,,11,,12,1
4165,,15,,,20,3,4,10,4,14,14,,16,17
4174,3,8,,16,10,,13,,,,,,,
4337,,6,,,4,14,6,,4,,15,,19,3
4176,,5,,,,,,,,,,,,
4280,6,11,,,19,,11,19,,,,,,
4301,,10,,8,15,,13,,,,,,,
4250,,7,,,,,1,12,,,,,,
4166,,16,,2,,,17,,,17,,,,
4239,,15,,,,,8,,,,,,,
4194,,15,,17,2,11,12,16,16,15,7,,,
4273,,11,,,4,,13,,,,,,,
4289,,11,,,,,,,,19,,,,
4247,10,19,,,13,1,14,2,16,,,,,
4159,4,10,,,7,5,15,,,,,8,,
4297,,12,,14,10,19,13,,2,,9,,11,4
4172,14,20,,15,14,7,1,19,16,,3,,13,14
4344,,17,,,11,2,1,,14,6,20,,14,15
4268,,17,,,17,2,6,13,,,,5,,
4229,,17,,,18,11,13,,5,9,15,,17,
4170,,11,,,19,,17,2,,,,5,,
4161,,8,,15,3,,8,7,,,,,,
4234,,2,,,4,5,20,,2,5,20,,5,
4272,,6,,19,11,11,17,,1,6,6,,5,10
4217,14,12,6,,6,14,12,,4,,13,,19,
4251,16,3,,,1,15,9,19,17,,17,,10,11
4163,,15,,10,14,13,12,,10,,8,,,
4343,18,16,,,13,13,1,7,15,,3,,14,18
4325,4,18,,,8,4,14,,16,8,12,,5,9
4169,,19,,,10,14,9,,3,17,12,,2,
4275,,6,,,,,,5,,,,9,,
4295,,14,,,7,6,7,,12,10,17,,16,7
4568,,11,,,,,13,,,,,,,
4581,9,15,,,7,16,10,,18,,10,,4,15
4461,,18,,,2,1,2,,15,,5,,1,7
4400,2,17,,2,13,,7,15,,4,,,,
4464,,20,,,7,18,1,,6,,4,,15,18
4423,5,2,,,20,9,5,,17,,16,15,13,14
4528,16,4,,17,4,,14,12,,19,,,,
4418,,19,,,,,,,,,,,,
4547,2,1,,,,,1,,,,,,,
4421,,2,,1,16,17,20,9,3,,12,,17,12
4500,,11,,,2,5,7,,15,,9,,9,2
4369,,2,,5,15,5,1,,,,,,,
4398,,1,,13,7,13,9,,8,17,16,,14,16
4391,,17,,4,5,13,9,,4,,13,,13,2
4569,8,19,,1,9,18,8,,,,,,,
4606,17,2,,3,6,,5,,,,,,,
4557,2,11,,20,5,9,10,,6,,4,,14,18
4467,1,1,,,,,2,,,,,,,
4407,,14,,18,11,17,17,,13,20,13,,7,14
4512,18,7,,,6,9,3,,,,,,,
4416,17,13,,16,,,,,,,,,,
4591,,12,,,3,,4,,,13,,,,
4598,,11,6,,2,15,4,10,4,,20,,1,10
4389,,11,,,19,10,18,,15,,15,,12,19
4393,,14,,,13,2,18,5,3,,9,19,15,
4536,15,10,,,18,12,5,,15,,20,1,19,18
4533,5,15,,,,,12,,,3,,,,
4372,,4,,8,18,9,10,,10,,20,,13,15
4471,,19,,,1,2,15,,13,18,9,,3,5
4394,,7,,,,,,,,,,,,
4571,11,4,,,,,8,,,,,,,
4460,,1,,,,,,,,,,,,
4589,20,14,7,16,4,7,1,,13,15,20,,17,2
4525,15,17,,,2,3,12,,19,,16,,1,15
4470,,10,,,,,,,,,,,,
4363,,2,,,,,2,,,1,,,,
4401,,11,,,3,12,17,,19,,10,,8,7
4468,,15,,,10,9,14,,1,17,18,,7,18
4448,,13,,,20,13,14,2,,,,,,
4414,,14,,6,8,3,7,,16,,5,,13,
4371,12,7,,12,3,,16,,,15,,,,
4522,1,1,,,6,3,7,10,17,,8,,3,1
4431,17,12,,6,14,7,4,13,12,3,7,5,9,20
4420,,20,,,,,,,,,,,,
4366,,8,,16,,,9,6,,4,,,,
4492,1,13,,,7,5,7,,,,,,,
4365,1,1,,1,,,,,,,,,,
4550,,3,,6,18,19,14,,13,9,20,,10,20
4538,14,1,,,10,3,19,,20,15,,,,
4504,7,18,,18,14,10,20,11,4,,2,,8,12
4502,,11,14,5,,,11,,,16,,,,
4544,,2,,,,,,,,,,,,
4493,,18,,6,4,15,8,,10,,11,,14,11
4480,5,11,,,17,9,19,,,,,5,,
4426,17,4,,,5,9,8,,5,,4,,7,2
4578,,11,,,9,13,3,,16,7,,,,
4409,,8,,11,12,17,8,,2,,18,,16,6
4410,,12,,,,,,,,,,,,
4378,,13,,7,3,5,12,,9,,20,,15,11
4478,,1,,,,,2,,,2,,1,,
4430,,11,,,2,13,9,,3,9,9,12,,
4549,,10,,,15,,6,,,,,,,
4375,,9,,2,11,,3,10,,20,,,,
4475,,14,,,1,1,6,,8,17,6,,,
4384,,1,,,,,,,,,,,,
4593,,14,,,2,8,15,,5,2,11,,,
4579,,16,,,,,1,,,,,,,
4582,,4,,11,8,17,13,,,,,,,
4586,,17,6,,1,17,7,,5,,8,,20,4
4541,,14,,9,2,,7,19,,,,,,
4485,,12,,,2,18,2,9,8,,,,,
4386,,8,,,12,7,18,,16,14,11,19,20,4
4374,,19,,,14,6,4,,10,,,,,
4479,,7,,,,,12,,,,,,,
4397,,11,,,,,,,,,,,,
4392,,6,,,3,10,2,,18,16,15,,19,2
4494,,8,,,4,,8,,,,,14,,
4594,,14,,,5,13,4,,,14,,3,,
4406,,19,,,15,16,15,,5,,1,,14,15
4597,10,17,,,11,10,2,,5,,7,,8,16
4457,16,10,,,5,11,18,6,9,17,10,,20,8
4566,,5,,,,,,,,,,,,
4481,,8,,,2,,4,,,,,,,
4443,,2,,,15,,14,,,,,5,,
4542,,17,,,,,,,,,,,,
4381,,2,,,12,8,6,,14,,6,,12,9
4535,,12,,,,,,,,,,,,
4558,,16,,16,7,,15,,,,,,,
4497,,10,,,13,11,20,,12,,15,,13,16
4362,4,4,,11,,,,,,,,,,
4495,13,3,,,6,,4,16,,,,,,
4499,,2,,,17,,16,,,18,,,,
4458,,18,,3,5,3,6,,17,,20,,,
4417,,11,,,18,1,5,,1,,,,,
4546,1,2,,,,,2,,,,,,,
4530,,8,,,2,,10,,,,,,,
4545,,8,,11,7,9,5,,7,,15,,8,16
4388,,6,,9,18,14,20,16,5,,11,,1,9
4515,,19,,,,,8,,,18,,,,
4519,,13,,18,13,6,20,,16,13,11,,17,17
4551,,18,,,9,2,9,,,,,,,
4412,3,1,,19,4,15,17,,19,,13,6,3,1
4472,,17,,11,9,19,17,,8,,10,3,3,19
4444,,1,,2,,,2,2,,,,,,
4440,,12,,16,10,,13,,,,,,,
4439,,8,,,15,1,4,,10,,11,,15,3
4489,,20,,20,,,3,,,,,,,
4559,,20,,,20,17,7,,20,,20,,2,13
4411,,8,,,18,17,7,11,,,,,,
4556,,4,,17,15,1,8,,19,,8,,2,20
4576,17,9,,2,,,3,,,,,,,
4523,,6,,,20,1,15,,7,,15,,15,17
4383,6,16,,,15,4,8,20,14,,3,17,8,19
4450,,1,,,,,,,,,,,,
4435,,9,,,,,,,,,,,,
4524,,6,,12,19,8,14,,,,,20,,
4404,,19,,,,,4,,,8,,4,,
4413,,15,3,,16,2,8,,2,,12,8,17,5
4585,1,15,,,5,7,10,9,1,,19,,16,3
4507,,19,,14,10,19,19,,4,20,3,,16,19
4532,1,1,,,,,,,,,,,,
4466,,18,,,,,,,,,,,,
4438,,13,,,5,6,14,,2,,1,,6,17
4603,,1,,1,,,1,1,,,,,,
4553,3,4,,,15,13,7,,14,,,13,,
4427,1,10,,,,,18,,,,,,,
4600,20,8,,,17,7,4,,2,,11,,,
4441,,14,,,18,13,16,,3,,,,,
4554,8,19,,12,11,16,14,,12,4,,,,
4379,,19,,,4,17,18,,11,,7,,18,13
4425,7,10,,9,,,10,,,,,,,
4548,,20,,,2,10,8,,1,17,14,,5,10
4529,,9,,,11,8,6,,7,,2,,,
4429,,19,,,,,11,,,,,,,
4408,,19,,,6,14,15,6,2,,11,,13,17
4453,,2,,,,,2,,,2,,1,,
4539,,7,,,,,,,,,,,,
4575,,13,18,,4,9,1,18,9,,20,11,9,
4588,,1,1,,,,,2,,,,,,
4469,14,11,,,,,,3,,,,,,
4477,15,17,,,,,12,,,,,,,
4428,,10,,10,,,6,,,,,1,,
4385,3,10,,,8,14,8,,11,,18,,3,16
4463,,4,,,12,,17,,,11,,,,
4537,2,15,1,,16,2,6,,2,,11,,2,14
4415,,1,,1,,,1,,,1,,,,
4526,,18,,,12,19,12,,11,,3,,5,
4683,,19,,,19,10,10,19,14,,7,,18,
4724,,14,,18,2,11,14,,2,,12,,9,8
4730,19,9,,18,,,20,,,11,,,,
4624,,1,,,,,4,7,,,,,,
4741,,10,,10,9,7,5,,17,,10,,20,6
4664,,5,,,2,9,6,,12,,20,,1,9
4680,16,10,,,9,18,3,,7,,18,,5,13
4654,,6,,14,20,,17,9,,,,,,
4686,,1,,,,,,,,,,,,
4675,,12,,,18,14,18,16,15,,10,,15,8
4688,1,1,,,,,,,,,,,,
4684,,8,,,,,,,,,,,,
4671,,2,,,14,1,12,,18,,13,,2,3
4623,6,11,,11,12,7,5,,14,,15,,,
4723,8,10,9,,13,6,5,,3,,8,,8,1
4700,,17,,11,9,10,1,19,,,,,,
4651,,3,,8,1,7,13,15,10,,18,17,18,6
4629,,5,,,7,8,18,,11,,10,,20,8
4666,,12,,8,,,20,,,,,,,
4734,,10,,15,,,2,16,,,,,,
4608,,14,,,,,,,,,,,,
4609,,1,,2,,,2,2,,,,,,
4641,11,4,,,6,6,15,,11,,8,,12,
4678,,19,,12,13,6,1,,8,6,3,,16,5
4733,18,20,,,11,,1,,,,,,,
4674,,18,,,,,1,,,,,4,,
4708,7,11,,5,16,19,3,,5,,13,,,
4693,,8,,,,,,,,,,,,
4691,13,20,,,15,12,5,,7,,4,,,
4670,,4,,,14,9,2,,10,,12,,,
4632,5,6,,,5,11,8,,,11,,,,
4667,,10,,,,,,,,,,,,
4611,,8,,,18,18,16,,,,,,,
4615,11,7,,,17,,10,,,,,,,
4668,,16,,,,,11,11,,,,,,
4644,,16,,10,16,,10,,,,,,,
4617,,14,,,3,2,5,,3,,4,,1,12
4727,10,16,,3,9,15,5,1,,,,2,,
4702,,10,,,,,,,,,,,,
4690,,7,5,,19,11,12,17,1,,7,,12,3
4638,,15,14,,5,2,17,,2,20,4,,12,6
4696,11,15,,,18,2,15,,20,12,2,,,
4742,3,16,,,,,13,,,13,,,,
4701,2,2,,,,,,,,,,,,
4612,,5,,,19,8,10,,6,18,,,,
4698,3,17,,,15,,17,,,,,,,
4689,,10,,,,,,,,,,,,
4721,,19,,,5,,9,13,,,,,,
4620,,13,,,17,12,3,,,,,,,
4685,,10,,,3,13,16,,,12,,,,
4717,13,19,,7,7,,6,,,19,,,,
4649,,1,1,,,,,2,,,,,,
4713,,19,,5,11,6,1,,3,,17,,1,6
4738,,17,,14,5,,14,,,,,,,
4694,3,10,,13,20,4,18,,4,18,13,,10,4
4710,18,10,,,12,6,4,4,14,,17,,11,2
4743,,3,,,,,,,,,,,,
4687,,9,,,,,,,,,,,,
4634,,2,,13,10,12,9,,15,20,7,,3,20
4677,,9,,,,,,,,,,,,
4720,,2,,,13,16,1,,,,,,,
4637,,1,,1,,,1,,,,,,,
4669,13,11,,,8,15,18,,,,,,,
4740,16,13,,,,,12,,,,,16,,
4652,,14,,18,10,4,3,,,,,,,
4726,,4,,,9,19,14,18,3,,20,,2,11
4681,8,18,,,1,20,20,,20,,6,,4,
4657,,11,,17,12,20,7,,8,,6,19,11,2
4714,,8,,,4,20,16,,7,,7,,,
4648,,1,,,,,1,1,,,,,,
4699,16,13,,6,7,8,8,,,,,13,,
4626,,17,,17,8,4,7,,7,,,,,
4665,,15,,11,13,15,15,14,10,,6,,11,11
4731,5,1,,,14,19,17,,9,14,8,,8,17
4737,,10,,,,,16,,,6,,,,
4673,,14,,,,,,,,,,,,
4711,,5,,,,,,,,,,,,
4739,,3,7,,,,,1,,,,,,
4692,,10,,,3,16,1,,17,10,17,,,
4679,,1,,5,4,8,10,10,18,,19,,6,16
4744,,7,,,2,7,11,,2,,18,,19,3
4635,,14,17,,16,12,18,,20,,18,,11,11
4610,,5,1,,6,1,20,,,,,11,,
4703,,5,,,1,13,9,,4,9,14,,8,
4861,,5,,,,,,,,,,,,
4923,,7,1,,13,19,10,,19,15,15,,1,3
4829,,2,,7,13,13,7,,20,,12,,18,
5090,,14,,,,,9,,,,,,,
5169,,18,,,14,8,20,,7,4,19,,1,6
4818,,19,,,20,20,11,,5,,12,,,
4877,,10,,,14,12,20,,7,4,,1,,
4805,,17,,,18,10,7,,6,10,,,,
4930,,1,,8,16,5,18,,11,,15,,7,8
4869,,5,,,6,16,15,13,9,,4,,15,5
4999,12,11,,,2,,18,12,,,,,,
4926,1,12,,,6,11,1,11,1,,12,4,,
5104,,5,,,,,10,,,,,,,
5145,1,10,,,14,9,11,,,,,,,
4900,20,9,,,4,10,5,12,1,,4,,15,5
4789,,17,,,1,4,4,,20,,2,,4,13
4914,,1,,,16,,19,,,16,,,,
4820,,11,,,,,,,,,,,,
5067,,20,,,,,,,,,,,,
5133,5,6,,,9,11,10,,10,,,,,
4908,,12,,,6,1,6,20,20,10,8,,16,10
5055,,5,,,,,,,,4,,,,
5119,,2,,2,,,2,,,2,,2,,
5175,,2,,,,,,2,,,,,,
5157,13,12,,,,,15,,,,,,,
5120,,1,,14,3,19,19,,7,,9,,11,5
4770,11,8,,,20,9,7,,3,14,,,,
5136,,1,,,6,5,2,,,8,,,,
4884,1,15,,,8,13,4,,20,9,4,,8,1
4754,,1,,10,9,,13,,,,,,,
4783,,4,,,15,1,7,,18,,14,,18,4
5087,15,10,7,,,,14,,,4,,,,
4854,,13,,,12,13,1,,4,,8,,3,18
5125,,14,,,5,16,17,,14,,1,,1,12
5046,,14,,16,12,12,1,,16,,20,,10,
4808,,8,,,,,19,,,,,,,
4929,,19,,,18,13,20,,4,,20,19,1,
4912,,1,,15,20,16,17,,8,,17,,17,3
5137,,1,,2,,,1,1,,2,,,,
4823,7,18,,7,8,4,17,3,,,,,,
4920,,1,,1,8,3,6,,12,,19,,2,7
4916,,6,,,,,,,,,,,,
5174,,4,,,15,9,5,,1,9,13,,19,7
4848,,20,,,,,13,,,16,,,,
4982,,15,,,2,18,17,,,,,,,
4975,,3,,,,,,,,,,,,
4870,,14,,,10,5,20,19,5,5,9,,5,
4924,,11,,7,6,7,1,15,11,,11,,11,
5070,2,9,,20,18,6,13,,8,7,5,,16,11
4945,,15,,,12,11,16,,12,,7,,16,13
4963,9,3,,,14,2,18,,13,,10,16,,
4804,,2,,,13,,4,,,12,,,,
5139,15,6,,,15,18,12,,7,3,2,,15,11
4976,2,14,,,20,17,17,,20,9,,,,
4802,19,4,,,10,15,12,17,15,,3,,20,5
4795,,2,,5,1,3,15,,19,,,,,
5177,,14,,,,,,,,,,,,
4904,3,12,,8,19,14,13,6,8,8,,,,
4913,4,2,,,4,19,14,4,1,13,10,,17,2
4817,,19,,,20,12,1,,17,,14,,14,
5094,2,16,,,6,6,12,,17,,15,19,,
5162,,16,,,,,,,,,,,,
4882,,2,,,,,2,2,,,,,,
4990,3,10,,19,,,,13,,18,,,,
5179,,20,15,,15,,14,17,,,,20,,
5151,,14,,4,,,,,,,,,,
5114,,17,,14,20,20,4,,5,7,10,,20,19
4748,,7,,2,,,12,,,,,,,
5116,,18,3,,13,1,7,,9,17,10,,5,17
5004,,18,20,14,9,2,7,,2,2,18,5,18,18
4950,,20,,,9,10,9,,6,,12,14,5,
4806,,2,,,,,2,,,,,,,
5111,10,8,,20,14,11,15,,20,7,14,3,,
5032,,17,,,14,15,12,,20,5,18,,11,8
5164,,16,,,6,16,17,,3,8,,12,,
5122,,9,,,,,15,,,,,1,,
5083,11,14,,17,,,16,,,,,10,,
4765,2,4,,16,,,13,,,5,,,,
4894,,8,,,16,1,9,17,4,,13,,16,20
5135,,9,,,,,18,4,,14,,,,
4901,,17,,7,13,14,2,4,16,9,5,,9,6
5072,2,2,,,11,14,19,3,18,,19,14,18,10
5100,,20,,,2,6,16,18,11,,10,,20,
5076,,5,,6,7,9,9,,15,7,13,,6,19
4762,2,2,,,,,1,,,2,,,,
4939,,13,,,,,,,,,,,,
5171,,15,,,13,11,18,9,11,5,7,,3,6
4957,,11,,6,,,16,19,,,,,,
4994,,16,,9,6,9,9,17,2,,,,,
4997,1,1,,,,,1,,,,,,,
5176,11,17,,,,,8,,,,,,,
4879,,19,,,13,15,14,,4,,1,,1,
4827,8,17,,3,13,14,6,,8,15,7,,9,13
4888,7,11,,,,,1,,,,,,,
5056,,3,,17,14,16,16,,11,3,6,,2,11
5069,,2,,,14,3,1,,18,,15,,17,17
4998,,1,,,,,,,,,,,,
4775,14,1,,,6,,7,,,17,,,,
4935,,19,,13,11,8,14,,6,,13,14,14,7
5029,,11,,9,20,11,13,,1,7,5,,11,15
5107,,13,11,,,,,6,,,,,,
4798,,15,,8,10,4,3,,,18,,,,
5014,,15,,2,,,11,11,,,,,,
5052,11,19,1,,5,14,8,,5,,18,,1,8
4769,,11,,,3,9,18,,12,,17,14,9,17
5073,10,12,,,,,1,,,,,,,
5044,14,18,,11,4,7,2,,3,,,,,
5058,,10,,,19,9,14,12,16,19,11,,,
4969,19,18,,,,,,,,,,,,
5126,7,1,,16,7,14,10,9,14,7,,12,,
4959,9,1,,12,5,1,3,,,,,,,
4814,,20,,,9,,20,,,,,1,,
4758,,1,,2,,,2,,,2,,,,
4792,,8,,,,,12,,,,,,,
4858,,18,,,20,,2,3,,,,,,
4841,,1,,2,,,2,,,,,,,
4883,,8,,,14,13,13,,17,10,14,,11,18
5113,2,2,,1,,,1,2,,1,,,,
5071,5,18,,19,7,13,4,,16,,8,,,
4763,17,17,,13,15,11,15,,,3,,,,
4895,,16,,,10,15,4,13,5,,,11,,
5078,,15,,,2,20,19,20,,,,,,
4809,,16,,,,,,,,,,,,
4831,,10,,,19,10,1,6,2,,8,,12,12
5144,8,10,,,,,17,,,3,,15,,
4772,,2,,6,16,6,14,,5,3,5,13,14,16
5075,,2,,,,,,,,,,,,
4839,,1,,,1,13,6,12,6,,2,,10,5
5019,18,19,,18,8,9,11,,4,,17,,4,20
4826,,16,,18,19,3,10,1,10,9,14,,1,1
4815,14,17,,15,12,11,15,,16,,14,,5,7
4937,20,1,,5,17,,11,,,,,,,
5168,,9,14,7,13,4,5,,18,,5,,17,11
4890,,11,,8,13,2,13,11,11,,,,,
4866,,1,,,,,1,,,,,,,
4897,,3,,,12,19,5,7,20,10,17,11,,
5117,2,5,,,4,13,2,,14,,14,16,15,12
5165,2,1,,,,,1,,,1,,,,
4973,,1,,,10,20,11,,15,,17,,9,20
4880,19,14,,,11,15,3,,3,,1,,8,1
5079,7,14,,,9,,7,,,1,,,,
4985,,14,,,,,13,5,,,,,,
4845,,9,,,18,20,10,,12,20,,,,
4938,3,5,,,5,8,1,12,20,,18,,17,2
5142,,19,,18,11,13,7,,,2,,,,
4767,2,14,,,14,19,16,,,,,,,
5001,,10,,,18,19,14,,,,,,,
4793,,17,2,,7,9,5,,2,,15,16,4,15
4856,,13,,17,14,1,14,,,13,,,,
5152,,2,,,,,,10,,10,,,,
5041,,9,,11,2,14,1,10,17,19,19,,6,11
5042,18,15,,20,12,,6,,,14,,,,
5060,,11,,,10,3,13,,,,,,,
5097,,13,,1,,,12,,,11,,5,,
4970,,20,,6,3,18,3,,5,,17,,,
4951,,16,,,,,,,,,,,,
4977,,12,,,16,,11,,,8,,,,
4984,4,9,2,20,,,4,,,,,,,
4751,,1,,17,18,,1,,,,,,,
5074,4,7,,20,20,10,2,9,12,,8,,1,
4825,20,20,,,,,,,,15,,,,
4757,,10,,,5,5,6,,17,,14,,11,11
4944,,4,,3,6,,13,1,,,,,,
4812,,5,,,10,,12,,,,,,,
5063,,11,,,,,,,,,,,,
4785,,5,,,2,,18,3,,,,,,
4871,,12,,,,,17,,,19,,14,,
5115,,9,,9,17,13,3,,2,,15,,14,2
5051,,19,,,5,9,19,,12,12,13,,12,20
4816,9,20,,19,19,19,11,,8,19,13,,12,6
5026,,10,13,,6,2,5,,17,,13,,2,12
4989,3,11,,,14,7,15,,,2,,7,,
4949,,1,,,4,14,1,,,2,,,,
5088,,12,,,7,10,9,18,2,,,,,
5101,,16,,,8,8,9,,17,,6,,16,17
5105,,18,,,15,14,17,,15,,1,,12,13
4849,,3,,,1,2,1,,6,,5,,17,16
5172,,17,,11,8,,15,,,,,,,
5068,,16,,,,,,,,,,,,
5150,5,9,,,8,2,15,,4,18,16,,4,16
5112,3,9,,10,14,,19,,,,,,,
5015,2,4,,15,10,8,17,,16,,13,,12,3
4933,,19,,,,,,,,,,,,
4980,,13,,1,,,8,,,,,,,
4940,,3,,,18,7,5,14,16,,17,,12,
5047,,7,,,,,9,,,4,,,,
4905,,5,,9,5,3,8,,17,,8,,10,12
4797,,15,,17,20,8,9,4,,13,,,,
4927,,1,,,,,16,,,13,,,,
5118,2,1,,,,,1,,,,,,,
